city,date,pm25,pm10,o3,no2,so2,co,hour,day_of_week,month,is_weekend,season,aqi,dew,temperature,humidity,wind,no,nh3,wind_direction,pressure,feels_like,weather,weather_description
jharsuguda,2020-08-11 00:00:00,188.0,87.0,29.0,6.0,5.0,8.0,0,1,8,0,summer,,,,,,,,,,,,
jharsuguda,2020-08-12 00:00:00,172.0,90.0,28.0,3.0,10.0,10.0,0,2,8,0,summer,,,,,,,,,,,,
jharsuguda,2020-09-01 00:00:00,162.0,61.0,12.0,6.0,1.0,13.0,0,1,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-02 00:00:00,142.0,97.0,34.0,8.0,2.0,,0,2,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-03 00:00:00,162.0,31.0,22.0,7.0,1.0,1.0,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-04 00:00:00,154.0,94.0,54.0,,2.0,2.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-05 00:00:00,108.0,68.0,46.0,,,3.0,0,5,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-08 00:00:00,95.0,20.0,11.0,2.0,3.0,,0,1,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-09 00:00:00,149.0,61.0,13.0,,6.0,6.0,0,2,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-10 00:00:00,138.0,44.0,13.0,4.0,4.0,5.0,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-11 00:00:00,156.0,83.0,25.0,7.0,10.0,8.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-09-12 00:00:00,152.0,92.0,23.0,4.0,11.0,10.0,0,5,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-01 00:00:00,127.0,,29.0,7.0,1.0,14.0,0,3,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-02 00:00:00,141.0,122.0,36.0,9.0,2.0,,0,4,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-03 00:00:00,98.0,31.0,25.0,6.0,,2.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-04 00:00:00,167.0,125.0,68.0,,2.0,2.0,0,6,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-05 00:00:00,121.0,90.0,22.0,7.0,3.0,5.0,0,0,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-08 00:00:00,58.0,33.0,7.0,2.0,5.0,1.0,0,3,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-09 00:00:00,124.0,62.0,12.0,2.0,6.0,7.0,0,4,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-10 00:00:00,88.0,45.0,10.0,4.0,5.0,5.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-11 00:00:00,150.0,86.0,22.0,6.0,6.0,9.0,0,6,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-10-12 00:00:00,155.0,91.0,27.0,4.0,8.0,10.0,0,0,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-01 00:00:00,,,29.0,8.0,1.0,15.0,0,6,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-02 00:00:00,157.0,109.0,32.0,10.0,2.0,,0,0,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-03 00:00:00,99.0,23.0,39.0,4.0,,1.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-04 00:00:00,169.0,118.0,60.0,,2.0,2.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-05 00:00:00,186.0,78.0,41.0,,2.0,3.0,0,3,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-08 00:00:00,64.0,39.0,13.0,2.0,4.0,1.0,0,6,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-09 00:00:00,133.0,45.0,10.0,4.0,5.0,14.0,0,0,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-10 00:00:00,85.0,46.0,16.0,4.0,4.0,6.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-11 00:00:00,143.0,68.0,24.0,6.0,6.0,8.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-11-12 00:00:00,147.0,96.0,26.0,4.0,13.0,10.0,0,3,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2020-12-01 00:00:00,,,24.0,8.0,2.0,15.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-02 00:00:00,162.0,112.0,29.0,12.0,2.0,,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-03 00:00:00,78.0,,,,,,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-04 00:00:00,160.0,123.0,,,2.0,3.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-05 00:00:00,159.0,78.0,40.0,7.0,3.0,3.0,0,5,12,1,winter,,,,,,,,,,,,
jharsuguda,2020-12-08 00:00:00,80.0,42.0,11.0,2.0,3.0,1.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-09 00:00:00,92.0,,,,,,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-10 00:00:00,89.0,33.0,12.0,4.0,3.0,5.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-11 00:00:00,117.0,72.0,22.0,5.0,5.0,7.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2020-12-12 00:00:00,155.0,82.0,27.0,4.0,6.0,10.0,0,5,12,1,winter,,,,,,,,,,,,
jharsuguda,2021-01-01 00:00:00,182.0,116.0,30.0,4.0,8.0,13.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-02 00:00:00,131.0,91.0,28.0,5.0,14.0,14.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2021-01-03 00:00:00,,89.0,41.0,3.0,9.0,10.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2021-01-04 00:00:00,132.0,,,,,,0,0,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-05 00:00:00,139.0,55.0,21.0,,7.0,11.0,0,1,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-06 00:00:00,35.0,29.0,9.0,6.0,,10.0,0,2,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-07 00:00:00,51.0,,,,,,0,3,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-08 00:00:00,40.0,25.0,9.0,1.0,16.0,7.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-01-09 00:00:00,,36.0,1.0,2.0,16.0,7.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2021-01-10 00:00:00,,28.0,,2.0,14.0,7.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2021-01-11 00:00:00,97.0,55.0,34.0,3.0,18.0,8.0,0,0,1,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-01 00:00:00,177.0,108.0,34.0,4.0,9.0,12.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-02 00:00:00,151.0,85.0,30.0,5.0,11.0,14.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-03 00:00:00,,102.0,43.0,5.0,6.0,10.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-04 00:00:00,,50.0,25.0,8.0,9.0,12.0,0,3,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-05 00:00:00,83.0,52.0,17.0,1.0,6.0,10.0,0,4,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-06 00:00:00,54.0,41.0,18.0,6.0,,10.0,0,5,2,1,winter,,,,,,,,,,,,
jharsuguda,2021-02-08 00:00:00,45.0,30.0,12.0,,12.0,7.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-09 00:00:00,76.0,27.0,1.0,2.0,15.0,7.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-10 00:00:00,,54.0,1.0,,24.0,8.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-02-11 00:00:00,94.0,55.0,31.0,3.0,17.0,8.0,0,3,2,0,winter,,,,,,,,,,,,
jharsuguda,2021-03-01 00:00:00,167.0,104.0,32.0,4.0,7.0,13.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-02 00:00:00,137.0,84.0,25.0,4.0,15.0,14.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-03 00:00:00,244.0,114.0,54.0,5.0,3.0,11.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-04 00:00:00,84.0,43.0,31.0,5.0,15.0,12.0,0,3,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-05 00:00:00,71.0,36.0,21.0,,5.0,10.0,0,4,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-06 00:00:00,70.0,52.0,19.0,6.0,,10.0,0,5,3,1,spring,,,,,,,,,,,,
jharsuguda,2021-03-08 00:00:00,49.0,32.0,12.0,,12.0,7.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-09 00:00:00,50.0,30.0,3.0,2.0,12.0,7.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-10 00:00:00,,54.0,1.0,,24.0,8.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-11 00:00:00,106.0,62.0,39.0,3.0,14.0,8.0,0,3,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-03-12 00:00:00,97.0,56.0,45.0,8.0,19.0,8.0,0,4,3,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-01 00:00:00,165.0,116.0,29.0,4.0,8.0,13.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-02 00:00:00,124.0,93.0,27.0,4.0,14.0,15.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-03 00:00:00,184.0,131.0,54.0,6.0,3.0,12.0,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2021-04-04 00:00:00,76.0,44.0,28.0,6.0,7.0,12.0,0,6,4,1,spring,,,,,,,,,,,,
jharsuguda,2021-04-05 00:00:00,56.0,37.0,16.0,,6.0,10.0,0,0,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-06 00:00:00,82.0,44.0,14.0,6.0,,9.0,0,1,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-07 00:00:00,,41.0,8.0,33.0,14.0,,0,2,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-08 00:00:00,48.0,30.0,4.0,,15.0,7.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-09 00:00:00,62.0,27.0,2.0,2.0,14.0,7.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-04-10 00:00:00,,54.0,,1.0,18.0,7.0,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2021-04-11 00:00:00,97.0,58.0,11.0,3.0,16.0,8.0,0,6,4,1,spring,,,,,,,,,,,,
jharsuguda,2021-04-12 00:00:00,78.0,44.0,43.0,8.0,13.0,8.0,0,0,4,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-01 00:00:00,173.0,107.0,31.0,4.0,17.0,12.0,0,5,5,1,spring,,,,,,,,,,,,
jharsuguda,2021-05-02 00:00:00,152.0,97.0,34.0,5.0,11.0,14.0,0,6,5,1,spring,,,,,,,,,,,,
jharsuguda,2021-05-03 00:00:00,195.0,101.0,39.0,6.0,3.0,11.0,0,0,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-04 00:00:00,79.0,72.0,30.0,9.0,7.0,13.0,0,1,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-05 00:00:00,60.0,44.0,18.0,,6.0,10.0,0,2,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-06 00:00:00,63.0,42.0,21.0,6.0,,12.0,0,3,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-07 00:00:00,31.0,35.0,3.0,34.0,14.0,,0,4,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-08 00:00:00,48.0,27.0,2.0,,20.0,8.0,0,5,5,1,spring,,,,,,,,,,,,
jharsuguda,2021-05-09 00:00:00,46.0,14.0,1.0,2.0,11.0,7.0,0,6,5,1,spring,,,,,,,,,,,,
jharsuguda,2021-05-10 00:00:00,,27.0,,,14.0,7.0,0,0,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-11 00:00:00,93.0,54.0,47.0,3.0,13.0,8.0,0,1,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-05-12 00:00:00,52.0,22.0,23.0,8.0,10.0,8.0,0,2,5,0,spring,,,,,,,,,,,,
jharsuguda,2021-06-01 00:00:00,163.0,102.0,27.0,4.0,12.0,12.0,0,1,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-02 00:00:00,161.0,61.0,31.0,5.0,7.0,12.0,0,2,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-03 00:00:00,170.0,137.0,43.0,5.0,3.0,15.0,0,3,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-04 00:00:00,102.0,93.0,27.0,11.0,9.0,13.0,0,4,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-05 00:00:00,68.0,37.0,21.0,,5.0,9.0,0,5,6,1,summer,,,,,,,,,,,,
jharsuguda,2021-06-06 00:00:00,20.0,60.0,19.0,,,10.0,0,6,6,1,summer,,,,,,,,,,,,
jharsuguda,2021-06-07 00:00:00,54.0,33.0,12.0,34.0,11.0,18.0,0,0,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-08 00:00:00,50.0,,,,,,0,1,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-09 00:00:00,28.0,26.0,,2.0,10.0,7.0,0,2,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-10 00:00:00,,34.0,,,15.0,7.0,0,3,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-11 00:00:00,93.0,55.0,54.0,3.0,14.0,7.0,0,4,6,0,summer,,,,,,,,,,,,
jharsuguda,2021-06-12 00:00:00,53.0,24.0,25.0,8.0,10.0,8.0,0,5,6,1,summer,,,,,,,,,,,,
jharsuguda,2021-07-01 00:00:00,162.0,103.0,30.0,4.0,10.0,12.0,0,3,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-02 00:00:00,113.0,79.0,33.0,6.0,7.0,13.0,0,4,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-03 00:00:00,205.0,149.0,46.0,6.0,3.0,16.0,0,5,7,1,summer,,,,,,,,,,,,
jharsuguda,2021-07-04 00:00:00,134.0,67.0,34.0,4.0,9.0,11.0,0,6,7,1,summer,,,,,,,,,,,,
jharsuguda,2021-07-05 00:00:00,62.0,,,,,,0,0,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-06 00:00:00,47.0,33.0,20.0,,,10.0,0,1,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-07 00:00:00,14.0,26.0,2.0,30.0,12.0,17.0,0,2,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-09 00:00:00,10.0,24.0,1.0,2.0,14.0,7.0,0,4,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-07-10 00:00:00,,46.0,,,18.0,7.0,0,5,7,1,summer,,,,,,,,,,,,
jharsuguda,2021-07-11 00:00:00,91.0,54.0,53.0,3.0,18.0,7.0,0,6,7,1,summer,,,,,,,,,,,,
jharsuguda,2021-07-12 00:00:00,81.0,44.0,40.0,8.0,11.0,8.0,0,0,7,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-01 00:00:00,162.0,106.0,31.0,4.0,17.0,12.0,0,6,8,1,summer,,,,,,,,,,,,
jharsuguda,2021-08-02 00:00:00,123.0,107.0,36.0,6.0,18.0,15.0,0,0,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-03 00:00:00,212.0,75.0,28.0,6.0,8.0,16.0,0,1,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-04 00:00:00,103.0,53.0,22.0,6.0,5.0,11.0,0,2,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-06 00:00:00,67.0,11.0,4.0,,,9.0,0,4,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-07 00:00:00,49.0,28.0,2.0,34.0,15.0,10.0,0,5,8,1,summer,,,,,,,,,,,,
jharsuguda,2021-08-09 00:00:00,44.0,22.0,1.0,2.0,14.0,7.0,0,0,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-10 00:00:00,,61.0,22.0,,23.0,7.0,0,1,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-11 00:00:00,111.0,68.0,62.0,3.0,14.0,8.0,0,2,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-08-12 00:00:00,79.0,45.0,40.0,8.0,10.0,7.0,0,3,8,0,summer,,,,,,,,,,,,
jharsuguda,2021-09-01 00:00:00,166.0,115.0,18.0,3.0,8.0,14.0,0,2,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-02 00:00:00,160.0,114.0,37.0,6.0,14.0,15.0,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-03 00:00:00,125.0,67.0,29.0,4.0,4.0,14.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-04 00:00:00,86.0,57.0,29.0,9.0,3.0,11.0,0,5,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-05 00:00:00,,44.0,40.0,,7.0,10.0,0,6,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-06 00:00:00,21.0,,,,,,0,0,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-07 00:00:00,54.0,39.0,5.0,34.0,14.0,13.0,0,1,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-09 00:00:00,50.0,23.0,,2.0,12.0,7.0,0,3,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-10 00:00:00,,45.0,39.0,,18.0,7.0,0,4,9,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-11 00:00:00,124.0,70.0,67.0,3.0,14.0,8.0,0,5,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-09-12 00:00:00,77.0,44.0,38.0,8.0,8.0,8.0,0,6,9,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-01 00:00:00,171.0,87.0,24.0,3.0,9.0,11.0,0,4,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-02 00:00:00,162.0,121.0,34.0,5.0,14.0,15.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-03 00:00:00,115.0,56.0,33.0,5.0,3.0,11.0,0,6,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-04 00:00:00,90.0,60.0,26.0,9.0,3.0,11.0,0,0,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-05 00:00:00,69.0,42.0,39.0,,7.0,11.0,0,1,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-07 00:00:00,77.0,19.0,1.0,34.0,13.0,12.0,0,3,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-09 00:00:00,45.0,8.0,,2.0,15.0,7.0,0,5,10,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-11 00:00:00,106.0,61.0,49.0,3.0,12.0,8.0,0,0,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-10-12 00:00:00,85.0,47.0,18.0,8.0,12.0,8.0,0,1,10,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-01 00:00:00,149.0,72.0,27.0,3.0,11.0,12.0,0,0,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-02 00:00:00,138.0,103.0,26.0,5.0,16.0,14.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-03 00:00:00,94.0,53.0,24.0,5.0,20.0,11.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-04 00:00:00,87.0,62.0,33.0,9.0,2.0,11.0,0,3,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-05 00:00:00,51.0,46.0,37.0,4.0,7.0,10.0,0,4,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-07 00:00:00,34.0,10.0,,34.0,12.0,16.0,0,6,11,1,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-09 00:00:00,,12.0,,2.0,11.0,7.0,0,1,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-10 00:00:00,,55.0,29.0,,13.0,7.0,0,2,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-11 00:00:00,101.0,59.0,45.0,3.0,17.0,8.0,0,3,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-11-12 00:00:00,90.0,52.0,31.0,8.0,12.0,8.0,0,4,11,0,monsoon,,,,,,,,,,,,
jharsuguda,2021-12-01 00:00:00,136.0,65.0,29.0,4.0,16.0,11.0,0,2,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-02 00:00:00,,98.0,30.0,4.0,8.0,15.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-03 00:00:00,91.0,25.0,20.0,4.0,43.0,10.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-04 00:00:00,94.0,71.0,31.0,13.0,1.0,12.0,0,5,12,1,winter,,,,,,,,,,,,
jharsuguda,2021-12-05 00:00:00,81.0,18.0,12.0,5.0,6.0,9.0,0,6,12,1,winter,,,,,,,,,,,,
jharsuguda,2021-12-07 00:00:00,15.0,10.0,,33.0,13.0,12.0,0,1,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-09 00:00:00,,20.0,,2.0,11.0,7.0,0,3,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-10 00:00:00,,55.0,41.0,,18.0,7.0,0,4,12,0,winter,,,,,,,,,,,,
jharsuguda,2021-12-11 00:00:00,85.0,48.0,24.0,3.0,13.0,8.0,0,5,12,1,winter,,,,,,,,,,,,
jharsuguda,2021-12-12 00:00:00,101.0,59.0,45.0,,11.0,8.0,0,6,12,1,winter,,,,,,,,,,,,
jharsuguda,2022-01-01 00:00:00,76.0,43.0,31.0,,16.0,8.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2022-01-02 00:00:00,101.0,62.0,36.0,8.0,12.0,8.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2022-01-04 00:00:00,154.0,86.0,84.0,3.0,12.0,7.0,0,1,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-01-05 00:00:00,125.0,48.0,48.0,11.0,8.0,9.0,0,2,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-01-06 00:00:00,78.0,69.0,14.0,10.0,15.0,8.0,0,3,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-01-07 00:00:00,48.0,36.0,3.0,6.0,5.0,8.0,0,4,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-01-08 00:00:00,77.0,50.0,,5.0,4.0,8.0,0,5,1,1,winter,,,,,,,,,,,,
jharsuguda,2022-01-09 00:00:00,29.0,27.0,,5.0,5.0,8.0,0,6,1,1,winter,,,,,,,,,,,,
jharsuguda,2022-01-11 00:00:00,,59.0,6.0,15.0,25.0,18.0,0,1,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-01-12 00:00:00,113.0,73.0,12.0,18.0,36.0,19.0,0,2,1,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-01 00:00:00,80.0,44.0,32.0,7.0,18.0,8.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-02 00:00:00,103.0,63.0,36.0,8.0,11.0,8.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-03 00:00:00,,79.0,26.0,,10.0,9.0,0,3,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-04 00:00:00,148.0,88.0,18.0,3.0,11.0,7.0,0,4,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-05 00:00:00,92.0,47.0,19.0,9.0,7.0,10.0,0,5,2,1,winter,,,,,,,,,,,,
jharsuguda,2022-02-06 00:00:00,102.0,75.0,15.0,25.0,8.0,6.0,0,6,2,1,winter,,,,,,,,,,,,
jharsuguda,2022-02-07 00:00:00,60.0,40.0,2.0,2.0,8.0,8.0,0,0,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-08 00:00:00,87.0,37.0,,2.0,4.0,8.0,0,1,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-09 00:00:00,241.0,33.0,,2.0,5.0,8.0,0,2,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-11 00:00:00,,41.0,3.0,2.0,25.0,17.0,0,4,2,0,winter,,,,,,,,,,,,
jharsuguda,2022-02-12 00:00:00,128.0,81.0,14.0,11.0,35.0,20.0,0,5,2,1,winter,,,,,,,,,,,,
jharsuguda,2022-03-01 00:00:00,75.0,56.0,45.0,8.0,21.0,8.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-02 00:00:00,105.0,35.0,17.0,8.0,9.0,8.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-03 00:00:00,119.0,65.0,45.0,,12.0,9.0,0,3,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-04 00:00:00,164.0,88.0,73.0,3.0,15.0,7.0,0,4,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-05 00:00:00,95.0,41.0,43.0,11.0,9.0,9.0,0,5,3,1,spring,,,,,,,,,,,,
jharsuguda,2022-03-06 00:00:00,105.0,51.0,3.0,18.0,7.0,6.0,0,6,3,1,spring,,,,,,,,,,,,
jharsuguda,2022-03-07 00:00:00,45.0,25.0,2.0,6.0,6.0,8.0,0,0,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-08 00:00:00,70.0,30.0,,2.0,4.0,8.0,0,1,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-09 00:00:00,258.0,13.0,,1.0,4.0,8.0,0,2,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-11 00:00:00,,,6.0,4.0,25.0,17.0,0,4,3,0,spring,,,,,,,,,,,,
jharsuguda,2022-03-12 00:00:00,118.0,72.0,22.0,11.0,30.0,17.0,0,5,3,1,spring,,,,,,,,,,,,
jharsuguda,2022-04-01 00:00:00,93.0,64.0,35.0,8.0,24.0,8.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-02 00:00:00,65.0,44.0,36.0,8.0,9.0,8.0,0,5,4,1,spring,,,,,,,,,,,,
jharsuguda,2022-04-03 00:00:00,106.0,65.0,53.0,,12.0,9.0,0,6,4,1,spring,,,,,,,,,,,,
jharsuguda,2022-04-04 00:00:00,156.0,69.0,49.0,1.0,8.0,7.0,0,0,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-05 00:00:00,79.0,41.0,29.0,10.0,7.0,10.0,0,1,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-06 00:00:00,57.0,55.0,24.0,21.0,5.0,6.0,0,2,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-07 00:00:00,43.0,34.0,,5.0,6.0,8.0,0,3,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-08 00:00:00,24.0,15.0,,2.0,4.0,8.0,0,4,4,0,spring,,,,,,,,,,,,
jharsuguda,2022-04-09 00:00:00,,10.0,,10.0,5.0,8.0,0,5,4,1,spring,,,,,,,,,,,,
